std,mean,median,iqr,skew,kurt,nzc,delta,theta,alpha,sigma,beta,gamma,dt,da,ds,db,dg,td,ta,ts,tb,tg,ad,at,asi,ab,ag,sd,st,sa,sb,sg,bd,bt,ba,bs,bg,gd,gt,ga,gs,gb,ta_b,ta_ab,gb_da
54.882199543827895,-0.0036943620170385807,2.30680500239128,44.0051942087336,0.015072041486590498,1.379865009384492,192,0.9435672526261656,0.043672329081638595,0.004745493425922665,0.0013039940677628482,0.0037984173979846154,0.0029125134005254065,21.605608687879094,198.83438199953002,723.5978107208446,248.4106283650682,323.97009828553905,0.046284278052347,9.202905822832827,33.49120226947313,11.497506594407053,14.994722109694077,0.0050293112787825785,0.10866133145891319,3.639198630760725,1.249334375005905,1.6293464692957622,0.0013819831751616344,0.02985858769577494,0.2747857705670118,0.3432993089318537,0.44772122508607604,0.004025592651093753,0.08697537955633343,0.8004262269620761,2.912910029185361,1.3041716468323872,0.0030867046227168325,0.06669013221348735,0.6137430060729938,2.23353270733981,0.766770234906449,12.746840969412958,5.666939122547973,0.007076706314924306
75.84587212295017,0.7387530815876311,1.6116237130112034,50.34779720479936,1.0525441187683833,6.475113748833817,309,0.881081458161619,0.0951641104330949,0.014046223001378538,0.0037006002720432556,0.003482908612618928,0.0025246995192452757,9.258547725101293,62.727286764217475,238.09149688981057,252.97289023587132,348.984681719671,0.10800829997223561,6.775067605274045,25.715857816913264,27.323171813439423,37.6932421888934,0.015942025418042568,0.14760000316772498,3.7956606952371628,4.032900246215953,5.56352266648249,0.004200065995900739,0.03888651147162208,0.2634587441535043,1.0625028341644132,1.4657586947810326,0.003952992745853527,0.03659897199446409,0.24796050954602566,0.9411739600548289,1.3795339152518618,0.002865455283230082,0.026529954493929357,0.17974223526121536,0.6822405376550664,0.7248825048403612,31.356072059655375,6.230219262388682,0.006711453861038907
28.86645209685355,-0.20662121659404273,2.3446488144344073,24.914853657376312,-0.8370933501177442,3.4768857998923695,473,0.9518995609818682,0.018425166524485812,0.004579682280050046,0.0022651994481032193,0.013814610379313997,0.009015780386178968,51.66300992269771,207.85275108024874,420.22770303027755,68.90527744504782,105.58149380403204,0.019356208658695636,4.023241220193219,8.134015104018436,1.3337449279116598,2.0436574245676242,0.004811098216419158,0.24855581489393624,2.021756752538888,0.33151005741773687,0.507962936527449,0.002379662246893679,0.12294051427393728,0.4946193446586573,0.16397128734771485,0.2512482947760939,0.014512676489801571,0.7497685494975204,3.016499733942904,6.0986287061308255,1.532270062887906,0.009471356806677529,0.48931880068479167,1.9686475687305638,3.980126515450282,0.6526264685451572,1.6652549853293965,1.250651450999107,0.023869196248978285
67.18080149184621,-2.0242122179535533,-0.2366440803482952,15.448310357290744,-0.809878683214777,6.938453412163437,504,0.9827284505675876,0.006495408660419692,0.0027665991063333863,0.0012647538122616555,0.004220171405805114,0.002524616447592517,151.2958617301363,355.2117284784393,777.0116532088209,232.86458204417528,389.25851548845014,0.006609566108183989,2.347795401780546,5.135709888713034,1.539133849275611,2.5728298912944725,0.002815222358460774,0.4259314926852695,2.187460578898042,0.6555655778643856,1.0958492760243344,0.0012869819852383234,0.1947150484877937,0.4571510954971181,0.29969252209090513,0.5009686970342482,0.004294341334442591,0.6497160727578353,1.5254004080837604,3.336753259718212,1.671608932845813,0.002568986830628941,0.38867707631337733,0.9125342525460537,1.9961327043386825,0.5982260445913988,2.1946994271399967,1.3256493469567496,0.0068440606126122456
72.46764326271085,2.2590231403096066,4.616672199661418,76.7732500065822,-0.33278952188213545,1.4082765494241665,234,0.9487878509272455,0.0299352109335591,0.005475226384986265,0.0018404961168336793,0.007322262603607028,0.006638953033768768,31.694710721533603,173.28741940770465,515.5065757810479,129.5757749059508,142.91227036872746,0.031551005743068454,5.4673923649340015,16.264750933057396,4.088246018220199,4.509025863158671,0.005770759374327311,0.18290254901288236,2.9748644047158543,0.7477506177242411,0.8247123239367331,0.0019398394646758723,0.061482650679116374,0.3361497748989052,0.2513562018285209,0.2772268620476858,0.007717491951916351,0.24460367491175247,1.337344264647314,3.9784178497501936,1.1029242964007477,0.006997299793921848,0.22177739280019965,1.2125440241107805,3.607154056478084,0.9066805430466733,4.83599663594444,2.7669832222639554,0.014630363438873502
60.34954248824718,-0.5713407392231622,2.245103582439409,54.41513050369301,-0.6775668975357999,1.6467198414900333,287,0.9643935383527018,0.02437509868660864,0.003717777767128689,0.0015012996414165095,0.0035380208951496495,0.002474264656995001,39.564702927029664,259.40053407159985,642.3724563357486,272.57994424928637,389.76975871447786,0.025275053924815993,6.556362486785754,16.235998473702555,6.889472789724051,9.851451669770947,0.003855042178610086,0.15252359856787728,2.4763729135516765,1.0508071821241847,1.5025788597909882,0.0015567292621857533,0.06159153079619341,0.403816402015872,0.4243331754978254,0.6067659889059083,0.0036686484867920286,0.1451489875236235,0.9516493767948188,2.3566387398930226,1.4299282355051632,0.0025656172077027158,0.10150788264723332,0.6655224739013712,1.6480818277292582,0.6993357954406161,7.940279971848236,3.871782799016655,0.0062103246310989966
39.4356170129741,1.1265164013007953,1.7118573151392869,31.600627665494514,0.4920366671268114,4.699725250422678,243,0.9655710844147002,0.01885481071007941,0.005017423410510658,0.0023749365794941413,0.005417779104953483,0.0027639657802621975,51.21086067963148,192.4436120722822,406.5671027814838,178.22267495769202,349.3426334399493,0.019527107858152797,3.757867169547971,7.93907966759073,3.48017339666736,6.821651282633026,0.005196327325348674,0.266108394704193,2.112655745771267,0.9261033558793899,1.8152986720532738,0.0024596185799554628,0.12595918442313223,0.47333788384672676,0.4383598026953025,0.8592496319794698,0.005610958315138005,0.28734200455575215,1.0797930853521645,2.281231066013335,1.9601469539320915,0.0028625192125938913,0.14659207258891419,0.5508735368978736,1.1638061429206328,0.5101658311862697,4.406276752546749,2.287663711865037,0.008429674181439098
37.62498711446346,-0.6288009993944578,4.3477077292954505,41.56631852170726,-0.6163118883720461,0.409316310898002,137,0.9733988674132815,0.01245131372624461,0.004784838017860851,0.0018779612058857718,0.005016359303142681,0.002470660333584478,78.17639879730702,203.43402718749863,518.3274629755526,194.04488566109296,393.9832821944638,0.012791584357739019,2.602243520003462,6.63022946758463,2.4821415241216935,5.039670389729381,0.004915598505447331,0.3842837890892969,2.5478897023349334,0.9538467499453668,1.9366636331263403,0.0019292823001492512,0.15082434248905366,0.3924816679009227,0.3743673633404319,0.7601049728924867,0.005153446825424399,0.40287791420509367,1.0483864415927158,2.6711730186016442,2.0303718948953446,0.002538178763398433,0.19842567522629148,0.5163519275599285,1.3156077590107351,0.4925206079310633,3.4359882740670606,1.7585761391793584,0.007654001590046109
41.7337508019643,0.25134244168112524,4.032928033160802,45.947365787462886,-1.204012073108388,2.2314246870877206,138,0.9770502877313766,0.013917326282474789,0.0031236993598878614,0.001157049117979472,0.0034154527511350593,0.001336184757146108,70.20387881267929,312.7862752343913,844.4328529782529,286.06757549395843,731.2239437742209,0.014244227198161496,4.455398768905344,12.028293411413937,4.07481153936316,10.415719987855669,0.003197071224594603,0.2244468008069437,2.6997119753590972,0.9145784139012787,2.3377750293751434,0.0011842267818845196,0.08313731348215,0.3704098841384688,0.3387688843287172,0.8659349777726524,0.0034956775449761497,0.24541012273570992,1.0933999587135914,2.951864962396225,2.5561231206004464,0.0013675700973883437,0.09600872538489531,0.4277571568840338,1.1548211189853863,0.39121746207792013,4.989389953264438,2.6059992722354517,0.0048477490433938035
33.95802987694523,0.24742047296066877,4.177966325812247,32.62977283022911,-1.222492322656725,2.6107170159601116,143,0.9803375135567876,0.005984570341349418,0.0034226571856637144,0.0016465004605132018,0.005807433014583352,0.0028013254411027,163.81084315833075,286.42585581257464,595.4067654807844,168.80737342901938,349.95488177585406,0.006104601995323678,1.748515850905735,3.634721328583214,1.0305018286601408,2.1363352695621405,0.003491304921348857,0.571913602888986,2.0787465705274677,0.5893580136127097,1.2217992009940968,0.0016795240799665938,0.27512425564404747,0.48105912196225864,0.283516048549951,0.5877576508444093,0.005923911851045315,0.9704009951153612,1.6967615216939078,3.5271371942241783,2.073101871483144,0.0028575112166616366,0.4680913217357303,0.8184650957263407,1.7013815108375663,0.4823689630286124,1.6198598422728503,1.0191912888090005,0.008750871108340316
